

-165460976.0;727688320.0
-0.112053200603;0.455659359694
-201.326599121;971238080.0
-3.43119172612e-05;0.527659535408
1770895104.0;3474779904.0
0.962248504162;1.0


-104143760.0;1399514624.0
-0.0979332476854;1.0
-184.549377441;1615538304.0
-7.82640927355e-05;1.0
0.0;2940922368.0
0.0;1.0


-278616928.0;744839616.0
-0.167561918497;0.328912585974
-335.544311523;1400514176.0
-8.59833089635e-05;0.463260293007
4476396544.0;6374157312.0
1.0;1.0


-221940736.0;645211008.0
-0.148376584053;0.320078223944
-218.103805542;1084053632.0
-0.000119150463433;0.43781426549
3242366976.0;4652218880.0
1.0;1.0


-272558304.0;750057152.0
-0.188395887613;0.31900036335
-369.098754883;1542085504.0
-0.000112169720524;0.463417172432
5385546240.0;7408739840.0
1.0;1.0
